interaction_id,anycompany_customer_id,agent_id,interaction_type,interaction_date,interaction_duration,issue_category,resolution_status
488008,Company F,489526,email,2024-01-10 19:40,256,other,resolved
282306,Company U,452450,email,2024-02-29 21:29,400,technical,escalated
475624,Company V,232399,chat,2024-08-31 09:43,901,technical,resolved
148971,Company P,562851,chat,2024-06-19 01:29,953,technical,escalated
198030,Company D,359976,phone,2024-07-07 05:48,1109,technical,resolved
204090,Company U,912351,email,2024-03-18 16:42,241,technical,resolved
962417,Company P,574593,chat,2024-04-05 08:54,554,technical,unresolved
768656,Company E,346577,phone,2024-03-23 21:18,626,technical,escalated
790590,Company X,619795,chat,2024-06-09 21:20,1153,technical,escalated
292361,Company N,336881,chat,2024-04-30 23:28,231,other,resolved
254356,Company N,650463,chat,2024-07-24 23:30,533,technical,resolved
399156,Company L,638668,phone,2024-04-25 17:16,1168,billing,escalated
592381,Company W,153491,chat,2024-07-01 01:14,816,technical,escalated
535732,Company R,603006,email,2024-06-11 11:48,273,technical,resolved
524788,Company L,887854,email,2024-05-08 00:36,433,billing,resolved
787491,Company G,646629,chat,2024-01-21 07:23,272,technical,resolved
104053,Company F,177158,email,2024-01-10 10:35,529,billing,resolved
102807,Company U,603823,email,2024-06-29 15:04,548,technical,resolved
864051,Company F,222836,email,2024-05-05 12:42,164,technical,resolved
360077,Company G,357032,email,2024-05-07 08:42,75,technical,resolved
420611,Company R,213755,email,2024-02-16 02:04,847,technical,resolved
301881,Company N,329536,email,2024-03-30 10:17,304,technical,resolved
929803,Company E,928907,email,2024-02-15 01:54,1268,technical,resolved
756295,Company T,385027,chat,2024-06-11 09:02,620,technical,unresolved
912525,Company T,787919,chat,2024-04-27 18:18,496,billing,resolved
790704,Company F,846959,chat,2024-03-15 20:10,311,billing,resolved
639220,Company E,767023,phone,2024-03-21 12:33,1290,technical,resolved
951905,Company G,864325,chat,2024-04-12 05:09,130,technical,resolved
759643,Company C,351498,chat,2024-03-27 18:36,1284,technical,resolved
783235,Company H,887907,email,2024-09-19 01:17,153,billing,resolved
709350,Company H,229181,chat,2024-05-21 00:03,177,billing,resolved
201956,Company S,628844,chat,2024-08-13 04:45,334,technical,resolved
418214,Company U,375681,email,2024-06-01 08:06,842,technical,resolved
403726,Company I,681987,chat,2024-05-08 11:07,266,billing,resolved
667457,Company Y,381011,chat,2024-03-07 09:24,504,billing,resolved
399384,Company M,631327,chat,2024-06-16 10:45,811,billing,unresolved
898117,Company B,472611,email,2024-03-21 21:38,1063,technical,resolved
376629,Company Z,195520,email,2024-08-13 16:26,611,technical,escalated
234432,Company T,903363,email,2024-01-20 06:37,318,technical,resolved
833060,Company L,561460,chat,2024-05-06 15:50,1257,technical,escalated
361046,Company X,596852,chat,2024-07-06 01:51,696,account,resolved
840044,Company Y,703436,email,2024-05-08 17:20,655,other,resolved
817617,Company J,952564,chat,2024-04-08 02:04,393,technical,resolved
268884,Company Q,907535,chat,2024-07-17 14:54,502,technical,escalated
652363,Company X,275387,chat,2024-09-26 18:58,936,technical,resolved
112908,Company B,732409,phone,2024-03-16 21:15,1077,technical,resolved
479937,Company L,460360,chat,2024-06-25 16:42,757,technical,resolved
442574,Company G,422255,chat,2024-08-24 23:23,362,technical,resolved
869556,Company H,156063,chat,2024-05-05 02:55,415,technical,resolved
532639,Company H,802225,phone,2024-03-02 17:53,278,technical,resolved
650137,Company H,510640,phone,2024-04-15 16:12,369,technical,resolved
292539,Company J,990064,email,2024-07-11 08:34,108,account,resolved
374650,Company S,856197,chat,2024-09-01 10:19,823,technical,resolved
290406,Company H,123179,phone,2024-05-08 23:16,209,technical,resolved
781028,Company U,907192,chat,2024-01-16 15:44,813,technical,resolved
752438,Company P,554994,email,2024-02-29 18:35,952,billing,resolved
866943,Company A,640277,chat,2024-05-08 01:32,979,account,escalated
208401,Company Q,620442,phone,2024-07-20 10:05,376,other,resolved
192757,Company G,264804,phone,2024-03-31 10:31,275,technical,resolved
344657,Company W,600120,phone,2024-01-06 05:33,215,billing,escalated
189022,Company E,598813,email,2024-01-26 01:52,689,technical,resolved
803117,Company A,444954,email,2024-03-04 18:52,1157,technical,resolved
428322,Company R,891321,phone,2024-06-13 07:16,807,billing,resolved
486452,Company Y,367131,email,2024-02-27 02:02,565,technical,resolved
965099,Company N,752791,email,2024-07-31 08:20,630,technical,resolved
285681,Company O,702754,chat,2024-04-27 00:34,189,technical,resolved
246140,Company S,802224,email,2024-07-29 18:29,553,technical,resolved
891187,Company F,674062,email,2024-06-02 07:18,426,other,resolved
868869,Company W,437993,phone,2024-04-02 15:39,228,technical,resolved
116841,Company I,361856,email,2024-08-17 15:03,419,technical,resolved
458613,Company P,457383,email,2024-04-06 06:40,775,technical,resolved
945828,Company S,673070,chat,2024-04-09 09:19,889,technical,resolved
189278,Company K,907107,email,2024-04-21 12:10,146,account,escalated
509059,Company Z,127845,chat,2024-04-17 23:37,1145,technical,resolved
444997,Company W,595579,chat,2024-09-08 10:18,755,billing,resolved
549119,Company D,531915,email,2024-09-24 19:14,515,billing,resolved
267193,Company S,103320,chat,2024-05-28 10:37,233,technical,resolved
228368,Company H,149243,phone,2024-09-13 12:47,285,billing,escalated
220219,Company L,363828,phone,2024-04-17 17:22,1295,technical,resolved
793313,Company C,310316,email,2024-02-28 11:54,604,billing,resolved
492761,Company Q,910258,chat,2024-05-09 18:31,771,technical,resolved
316635,Company K,527537,chat,2024-01-01 16:38,261,technical,resolved
731302,Company D,732293,chat,2024-03-25 10:13,891,technical,escalated
386586,Company H,299717,chat,2024-09-01 16:24,157,technical,resolved
920933,Company J,643179,chat,2024-08-23 15:33,244,technical,escalated
255907,Company L,894071,phone,2024-05-03 19:30,1198,technical,resolved
585118,Company Y,477586,phone,2024-07-05 22:27,777,technical,resolved
157233,Company E,366742,email,2024-03-27 09:46,1320,technical,resolved
943832,Company A,147949,chat,2024-04-16 00:17,1661,technical,resolved
380688,Company M,558814,phone,2024-06-20 02:09,591,technical,resolved
190273,Company A,779628,chat,2024-07-20 09:20,1128,billing,resolved
648985,Company N,238793,chat,2024-01-27 17:15,906,technical,resolved
105244,Company I,437502,phone,2024-05-16 14:27,487,technical,unresolved
658460,Company H,392164,phone,2024-01-12 01:53,344,technical,resolved
230007,Company C,541462,email,2024-09-28 10:54,381,technical,resolved
754543,Company I,676957,chat,2024-07-10 17:19,527,technical,resolved
333836,Company I,569416,email,2024-05-23 09:22,542,technical,resolved
923932,Company Q,973661,chat,2024-06-23 14:32,174,technical,resolved
879607,Company T,770343,chat,2024-09-08 13:05,307,technical,resolved
935733,Company R,789824,chat,2024-03-14 23:54,542,other,resolved
332097,Company M,393428,phone,2024-08-04 03:29,407,billing,resolved
949941,Company T,561014,phone,2024-01-11 01:59,285,technical,escalated
625116,Company H,137425,phone,2024-05-23 23:56,199,technical,resolved
331278,Company J,406527,email,2024-10-05 07:21,461,account,resolved
734139,Company K,540499,chat,2024-03-25 23:34,696,technical,resolved
614262,Company B,408855,chat,2024-05-14 02:07,453,billing,escalated
216721,Company D,767481,phone,2024-01-01 13:57,605,technical,resolved
205801,Company K,862345,email,2024-09-17 00:01,518,billing,unresolved
432838,Company W,554653,chat,2024-05-04 03:44,323,technical,resolved
897817,Company Y,163540,phone,2024-03-01 20:33,259,account,escalated
631804,Company D,450653,email,2024-08-06 18:59,549,technical,resolved
210584,Company B,961584,chat,2024-07-30 03:21,332,technical,escalated
256957,Company T,406031,chat,2024-01-13 09:43,380,other,resolved
164892,Company E,255980,chat,2024-01-05 00:09,1206,technical,resolved
921927,Company Q,452692,email,2024-04-24 02:53,382,technical,resolved
734400,Company Z,808896,chat,2024-03-31 23:05,1162,technical,resolved
943293,Company F,867864,chat,2024-02-27 15:42,363,account,resolved
395151,Company C,551036,chat,2024-07-14 19:50,446,technical,escalated
121527,Company T,399904,email,2024-06-02 03:00,199,technical,resolved
542084,Company Y,681295,chat,2024-02-26 23:59,395,technical,resolved
175012,Company P,183585,phone,2024-06-13 06:24,386,technical,escalated
141119,Company V,411726,chat,2024-02-25 13:12,1022,technical,escalated
451485,Company L,715172,email,2024-04-11 17:18,1341,billing,resolved
687673,Company V,137222,phone,2024-03-12 16:57,1073,other,resolved
356609,Company A,821710,email,2024-09-26 01:42,372,technical,escalated
814410,Company T,303373,email,2024-06-29 19:27,980,account,resolved
940388,Company H,989867,chat,2024-01-13 17:33,146,technical,escalated
141005,Company F,568857,chat,2024-08-13 04:46,457,other,resolved
862663,Company L,257450,phone,2024-06-06 04:27,1232,technical,resolved
945995,Company F,563477,chat,2024-08-31 09:11,364,technical,escalated
910439,Company S,976344,phone,2024-06-06 13:26,775,billing,resolved
759675,Company Y,699479,email,2024-07-17 21:40,186,technical,resolved
907872,Company T,220859,phone,2024-03-13 11:15,1080,billing,resolved
213952,Company X,769991,chat,2024-05-30 13:51,224,billing,resolved
934694,Company I,763675,email,2024-07-20 05:42,236,technical,escalated
511877,Company G,810912,email,2024-07-03 23:00,175,billing,resolved
145040,Company P,189134,email,2024-07-03 11:13,1162,other,resolved
176192,Company N,575840,chat,2024-01-03 15:44,945,other,resolved
351956,Company L,171073,email,2024-08-29 09:58,417,billing,resolved
488111,Company P,967172,email,2024-01-09 17:22,314,billing,resolved
444206,Company Y,482278,phone,2024-03-11 04:17,848,billing,resolved
583036,Company X,162546,phone,2024-09-24 01:24,1144,technical,escalated
865751,Company N,342835,chat,2024-01-27 14:07,1051,technical,resolved
351922,Company Y,177387,chat,2024-04-12 10:55,360,billing,resolved
911518,Company B,367251,email,2024-08-15 18:51,1120,billing,escalated
791507,Company H,579902,email,2024-08-23 04:58,254,technical,resolved
659038,Company Q,613278,chat,2024-02-05 22:08,709,billing,escalated
839411,Company X,521541,chat,2024-01-06 04:33,855,other,unresolved
831431,Company I,327504,email,2024-05-14 09:33,363,technical,resolved
410533,Company I,102163,phone,2024-01-11 12:36,280,technical,resolved
405841,Company B,263418,chat,2024-10-01 07:47,382,technical,resolved
760725,Company W,265255,phone,2024-06-18 21:08,598,billing,resolved
389003,Company W,325970,chat,2024-03-10 02:15,372,technical,resolved
523246,Company Z,537192,email,2024-06-10 13:17,344,technical,escalated
214565,Company Z,776548,email,2024-04-07 21:49,320,other,escalated
784340,Company Z,547038,email,2024-02-03 01:06,789,technical,escalated
647203,Company Q,918240,phone,2024-04-29 08:56,411,technical,resolved
412935,Company N,682443,chat,2024-08-22 09:00,521,billing,resolved
988977,Company X,809517,email,2024-03-19 07:44,376,technical,resolved
762074,Company P,950148,phone,2024-06-14 03:45,722,account,resolved
376005,Company I,345162,chat,2024-04-07 04:19,569,refund,escalated
315326,Company B,138370,chat,2024-02-25 09:19,467,billing,resolved
840127,Company T,158051,email,2024-07-12 03:20,648,technical,escalated
420514,Company H,186995,chat,2024-02-07 17:27,496,technical,resolved
115623,Company C,160940,chat,2024-03-04 11:00,1387,technical,resolved
328837,Company C,500074,email,2024-02-21 14:24,1336,technical,resolved
114202,Company T,426277,phone,2024-02-05 11:19,796,technical,escalated
405712,Company Z,217621,phone,2024-07-04 19:34,416,technical,resolved
744518,Company Q,401996,chat,2024-02-10 11:42,173,technical,resolved
541279,Company P,883915,phone,2024-06-11 15:21,1079,technical,resolved
511553,Company F,220680,chat,2024-01-14 15:57,569,technical,resolved
563763,Company C,705739,chat,2024-07-30 14:19,1350,technical,resolved
661450,Company C,713005,email,2024-06-17 06:37,1625,account,resolved
553499,Company F,684289,chat,2024-02-18 10:08,142,billing,resolved
660184,Company Z,996955,chat,2024-05-17 11:58,585,technical,resolved
935875,Company P,187135,chat,2024-07-16 17:14,877,billing,resolved
792796,Company E,341975,chat,2024-05-05 09:26,1736,technical,resolved
807274,Company T,111874,email,2024-02-03 00:56,343,technical,resolved
141963,Company R,323818,email,2024-04-23 14:27,852,technical,resolved
796928,Company V,781462,email,2024-08-23 01:26,901,technical,resolved
544862,Company M,717160,phone,2024-06-08 09:27,502,billing,resolved
842336,Company M,714804,email,2024-05-16 17:20,452,technical,resolved
998199,Company S,315631,chat,2024-04-12 23:10,281,technical,escalated
670143,Company K,868831,chat,2024-08-08 09:42,861,technical,escalated
505499,Company D,283960,chat,2024-08-26 19:20,955,technical,resolved
770038,Company K,716508,chat,2024-07-27 13:12,460,billing,resolved
979905,Company I,917916,chat,2024-06-11 07:22,423,account,escalated
453719,Company Z,484227,phone,2024-01-16 01:29,527,technical,resolved
248625,Company B,681087,phone,2024-09-14 10:17,1359,technical,resolved
200431,Company R,563404,chat,2024-05-26 23:08,852,other,resolved
585645,Company W,990150,phone,2024-07-07 18:11,595,technical,resolved
378383,Company E,784073,email,2024-05-05 21:26,943,other,resolved
615527,Company H,424125,phone,2024-08-10 16:58,249,technical,resolved
439438,Company Z,108865,chat,2024-08-03 14:19,1014,technical,resolved
759041,Company W,397916,chat,2024-05-03 15:56,816,technical,resolved
337019,Company O,911891,chat,2024-08-01 11:23,272,technical,escalated
138273,Company R,676948,email,2024-07-01 13:47,326,technical,resolved
246188,Company I,118817,chat,2024-04-02 10:02,474,technical,resolved
788983,Company D,780968,chat,2024-02-15 12:05,1486,technical,resolved
209458,Company T,947268,chat,2024-08-31 03:09,342,billing,resolved
976343,Company T,181263,phone,2024-09-03 19:16,818,technical,resolved
864680,Company A,596677,chat,2024-09-29 23:19,1758,technical,escalated
371792,Company S,846242,chat,2024-05-08 03:41,574,technical,resolved
453738,Company G,138965,chat,2024-06-01 10:10,547,billing,resolved
948932,Company Z,928199,chat,2024-05-30 05:28,261,technical,resolved
360016,Company L,192785,chat,2024-08-17 10:22,421,technical,resolved
110115,Company H,667134,phone,2024-10-05 12:20,366,other,resolved
502780,Company J,786754,phone,2024-07-16 04:00,69,technical,resolved
121117,Company A,520837,email,2024-09-09 21:27,1652,technical,resolved
116739,Company Q,523792,phone,2024-08-17 00:15,506,billing,resolved
874053,Company R,701332,chat,2024-03-03 02:08,1051,technical,resolved
713593,Company T,146157,phone,2024-09-20 05:50,1043,technical,escalated
986234,Company Y,890326,chat,2024-08-26 07:55,330,technical,resolved
197729,Company P,148496,email,2024-05-26 16:44,955,billing,resolved
641674,Company G,879647,email,2024-07-29 00:41,121,technical,resolved
919542,Company O,782285,chat,2024-07-19 08:07,305,technical,resolved
325507,Company K,325805,chat,2024-07-03 04:41,518,billing,resolved
722320,Company T,267533,email,2024-05-18 16:12,502,technical,resolved
934856,Company Y,938705,phone,2024-03-19 09:28,317,other,resolved
365680,Company S,457064,email,2024-07-12 22:40,368,billing,escalated
565122,Company I,109963,chat,2024-03-03 19:04,172,technical,escalated
650627,Company M,417001,chat,2024-02-22 22:45,537,technical,escalated
684898,Company P,495897,phone,2024-08-26 04:07,1032,technical,escalated
338038,Company E,499040,email,2024-09-13 03:56,1708,technical,resolved
888797,Company H,771355,phone,2024-05-09 16:42,151,billing,resolved
213221,Company L,676678,chat,2024-07-02 11:16,664,technical,resolved
553810,Company Z,826162,chat,2024-07-02 08:51,733,technical,resolved
741844,Company P,878267,email,2024-01-24 19:17,1075,other,resolved
566437,Company V,887973,email,2024-06-06 17:09,828,technical,resolved
965741,Company M,609348,phone,2024-05-19 14:24,637,technical,resolved
